pregunta,respuesta;;;;
Después de una relación sexual de riesgo ¿qué debo hacer?,Debo consultar inmediatamente en los servicios de salud para recibir profilaxis post-exposición.;;;;
¿La orientación sexual se refiere a sentir atracción o afecto solo por?,Todas las anteriores;;;;
Son ciertas frente a la transmisión materno infantil del VIH, excepto,La mayoría de los hijos(as) de madres que viven con VIH nacen con la infección;;;;
¿Cuál es el examen que detecta todas las malformaciones del bebé?,Ninguno;;;;
¿Qué es la doble protección?,Uso simultáneo del condón y otro método anticonceptivo de alta eficacia;;;;
"¿Cuál es la edad correcta para tener relaciones sexuales?,""No hay una edad correcta para tener relaciones sexuales   La disposición depende del nivel de madurez, relación, valores y sentimientos de la persona""";;;;
¿Cuáles son las pruebas de tamización para el cáncer de cuello uterino?,Citología- prueba de ADN del VPH-inspección visual;;;;
Con respecto al control prenatal es cierto, excepto,Las mujeres deben ir solas a los controles;;;;
¿Además del antígeno prostático que otra prueba ayuda en la detección temprana del cáncer de próstata?,Tacto rectal;;;;
¿Cuál de los siguientes no es un derecho sexual y reproductivo?,El derecho a que me quieran;;;;
¿Cómo se si tengo VIH?,Si tiene dudas acuda a los servicios de salud y solicite asesoría y la prueba voluntaria para el VIH;;;;
¿Cuál de las siguientes afirmaciones es VERDADERA con relación al cáncer de mama?,El autoexamen de mama es una acción de autocuidado y protección de las mujeres contra el cáncer de mama;;;;
¿Quién debe autorizar la interrupción voluntaria del embarazo en Colombia en una menor de edad ?,La menor;;;;
¿Hasta que edad del embarazo se puede realizar una interrupción voluntaria del embarazo en Colombia?,A cualquier edad del embarazo;;;;
Si tengo una ITS debo hacer lo siguiente, excepto,Ir a la droguería para que me den un tratamiento;;;;
"¿Sobre el deseo sexual cuál de las siguientes afirmaciones es verdadera?,""El deseo sexual no es lo mismo que el amor, aunque muchas veces se le confunde con el amor""";;;;
